57355874,How To Live Icelandic,Nína Björk Jónsdóttir,"Jónsdóttir, Nína Björk","Edda Magnus, Gunnar Freyr",0711267375,9780711267374,0,4.45,White Lion Publishing,Hardcover,224,2021,,,2022/06/17,"owned-to-read, to-read","owned-to-read (#239), to-read (#495)",to-read,,,,0,0
57007724,Let's Get Lost: the world's most stunning remote locations,Finn Beales,"Beales, Finn",,0711256101,9780711256101,0,4.29,White Lion Publishing,Hardcover,240,2021,,,2022/06/17,"owned-to-read, to-read","owned-to-read (#238), to-read (#494)",to-read,,,,0,0
58950744,Wild Places,Sarah  Baxter,"Baxter, Sarah",Amy  Grimes,071126029X,9780711260290,0,4.32,White Lion Publishing,Hardcover,144,2022,,,2022/06/17,"owned-to-read, to-read","owned-to-read (#237), to-read (#493)",to-read,,,,0,0
43523082,"Mindful Travelling: Journeying the world, discovering yourself",Sarah Samuel,"Samuel, Sarah",,1782409297,9781782409298,0,3.84,Leaping Hare Press,Hardcover,144,2019,,,2022/06/17,"owned-to-read, to-read","owned-to-read (#236), to-read (#492)",to-read,,,,0,0
35605740,Spiritual Places (Inspired Traveller's Guide),Sarah  Baxter,"Baxter, Sarah",,1781317429,9781781317426,0,3.91,Aurum Press,Hardcover,144,2018,2018,,2022/06/17,"owned-to-read, to-read","owned-to-read (#235), to-read (#491)",to-read,,,,0,0
50358737,Mystical Places,Sarah  Baxter,"Baxter, Sarah",Amy  Grimes,1781319588,9781781319581,0,3.87,White Lion Publishing,Hardcover,144,2020,2020,,2022/06/17,"owned-to-read, to-read","owned-to-read (#234), to-read (#490)",to-read,,,,0,0
54500782,Artistic Places,Susie Hodge,"Hodge, Susie",Amy  Grimes,0711254532,9780711254534,0,3.68,White Lion Publishing,Hardcover,144,2021,2021,,2022/06/17,"owned-to-read, to-read","owned-to-read (#233), to-read (#489)",to-read,,,,0,0
40697749,Literary Places (Inspired Traveller's Guide),Sarah  Baxter,"Baxter, Sarah",Amy  Grimes,1781318107,9781781318102,0,3.63,White Lion Publishing,Hardcover,144,2019,2019,,2022/06/17,"owned-to-read, to-read","owned-to-read (#232), to-read (#488)",to-read,,,,0,0
57007772,The Impossible Road Trip: An Unforgettable Journey to Past and Present Roadside Attractions in All 50 States,Eric Dregni,"Dregni, Eric",,076037029X,9780760370292,0,3.91,Motorbooks,Hardcover,192,2021,,,2022/06/17,"owned-to-read, to-read","owned-to-read (#231), to-read (#487)",to-read,,,,0,0
9264667,Quiet London,Siobhan Wall,"Wall, Siobhan",,0711231907,9780711231900,0,3.98,Frances Lincoln,Paperback,144,2011,2011,,2022/06/17,"owned-to-read, to-read","owned-to-read (#230), to-read (#486)",to-read,,,,0,0
43523059,Atlas of Vanishing Places: The Lost Worlds as They Were and as They are Today,Travis Elborough,"Elborough, Travis",,1781318956,9781781318959,0,3.96,White Lion Publishing,Hardcover,208,2019,2019,,2022/06/17,"owned-to-read, to-read","owned-to-read (#229), to-read (#485)",to-read,,,,0,0
33785436,Atlas of Untamed Places: An Extraordinary Journey Through Our Wild World,Chris Fitch,"Fitch, Chris",,1781316775,9781781316771,0,4.07,Aurum Press,Hardcover,208,2017,,,2022/06/17,"owned-to-read, to-read","owned-to-read (#228), to-read (#484)",to-read,,,,0,0
43885165,The Art of Looking Up,Catherine McCormack,"McCormack, Catherine",,0711242178,9780711242173,0,4.35,Frances Lincoln,Hardcover,240,2019,2019,,2022/06/17,"owned-to-read, to-read","owned-to-read (#227), to-read (#483)",to-read,,,,0,0
53078426,Hidden Places: An Inspired Traveller's Guide,Sarah  Baxter,"Baxter, Sarah",Amy  Grimes,,,0,3.69,White Lion Publishing,Kindle Edition,144,2020,,,2022/06/17,"owned-to-read, to-read","owned-to-read (#226), to-read (#482)",to-read,,,,0,0
38372113,How to Live Japanese,Yutaka Yazawa,"Yazawa, Yutaka",,1781317615,9781781317617,0,3.89,White Lion Publishing,Hardcover,224,2018,2018,,2022/06/17,"owned-to-read, to-read","owned-to-read (#225), to-read (#481)",to-read,,,,0,0
57727211,Epic Expeditions: 25 Great Explorations into the Unknown,Ed Stafford,"Stafford, Ed",,071125964X,9780711259645,0,4.2,Aurum Press,Paperback,262,2021,,,2022/06/17,"owned-to-read, to-read","owned-to-read (#224), to-read (#480)",to-read,,,,0,0
46208294,The Little Book of Scandi Living,Brontë Aurell,"Aurell, Brontë",,178131960X,9781781319604,0,4.07,White Lion Publishing,Hardcover,160,2020,2020,,2022/06/17,"owned-to-read, to-read","owned-to-read (#223), to-read (#479)",to-read,,,,0,0
28503920,Atlas of Improbable Places: A Journey to the World's Most Unusual Corners,Travis Elborough,"Elborough, Travis",Martin Brown,1426217137,9781426217135,0,3.5,National Geographic,Hardcover,224,2016,2016,,2022/06/17,"owned-to-read, to-read","owned-to-read (#222), to-read (#478)",to-read,,,,0,0
57007731,Atlas of Forgotten Places: Journey to Abandoned Destinations from Around the Globe,Travis Elborough,"Elborough, Travis",,0711263302,9780711263307,0,3.87,White Lion Publishing,Hardcover,208,2021,,,2022/06/17,"owned-to-read, to-read","owned-to-read (#221), to-read (#477)",to-read,,,,0,0
52039299,How to Live Korean,Soo Kim,"Kim, Soo",,0711257094,9780711257092,0,4.07,White Lion Publishing,Hardcover,224,2020,2020,,2022/06/17,"owned-to-read, to-read","owned-to-read (#220), to-read (#476)",to-read,,,,0,0
161361,"The Christmas Box (The Christmas Box, #1)",Richard Paul Evans,"Evans, Richard Paul",,0684832356,9780684832357,0,3.97,Simon & Schuster,Hardcover,125,1996,1993,,2022/06/15,"to-read, christmas, owned-to-read","to-read (#475), christmas (#28), owned-to-read (#219)",to-read,,,,0,0
59586261,Family of Liars,E. Lockhart,"Lockhart, E.",,,9780593568804,0,3.83,Delacorte Press,Hardcover,299,2022,2022,,2022/04/26,"to-read, owned-to-read","to-read (#448), owned-to-read (#217)",to-read,,,,0,0
18663615,"Alistair Grim's Odditorium (Odditorium, #1)",Gregory Funaro,"Funaro, Gregory",Vivienne To,1484700066,9781484700068,0,3.87,Disney-Hyperion,Hardcover,432,2015,2015,,2022/06/12,"to-read, owned-to-read","to-read (#472), owned-to-read (#216)",to-read,,,,0,0
25038983,"Alistair Grim's Odd Aquaticum (Odditorium, #2)",Gregory Funaro,"Funaro, Gregory",,1484700074,9781484700075,0,4.13,Disney Hyperion,Hardcover,448,2016,2016,,2022/06/12,"to-read, owned-to-read","to-read (#471), owned-to-read (#215)",to-read,,,,0,0
32714264,"The Strange Case of the Alchemist's Daughter (The Extraordinary Adventures of the Athena Club, #1)",Theodora Goss,"Goss, Theodora",,148146650X,9781481466509,0,3.82,Saga Press,Hardcover,402,2017,2017,,2022/06/12,"to-read, owned-to-read","to-read (#470), owned-to-read (#214)",to-read,,,,0,0
60142219,"Lucas on the Line (Stranger Things, #5)",Suyi Davies,"Davies, Suyi",,0593567897,9780593567890,0,4.28,Random House,Unknown Binding,,2022,2022,,2022/06/11,to-read,to-read (#469),to-read,,,,0,0
17331360,The Art of Communicating,Thich Nhat Hanh,"Hanh, Thich Nhat",,0062224689,9780062224682,4,4.1,HarperOne,ebook,176,2013,2013,2022/06/08,2021/12/31,"buddhism, listened","buddhism (#18), listened (#17)",read,,,,1,0
57941281,"The Urban Sketching Handbook Color First, Ink Later: A Dynamic Approach to Drawing and Painting on Location",Mike Yoshiaki Daikubara,"Daikubara, Mike Yoshiaki",,0760373035,9780760373033,3,4.15,Quarry Books,Paperback,112,2022,,,2022/06/08,,,read,,,,1,0
26200563,Hamilton: The Revolution,Lin-Manuel Miranda,"Miranda, Lin-Manuel",Jeremy McCarter,1455539740,9781455539741,0,4.45,Grand Central Publishing,Hardcover,285,2016,2015,,2022/05/22,"to-read, libby","to-read (#468), libby (#53)",to-read,,,,0,0
39890430,"Japonisme: Ikigai, Forest Bathing, Wabi-sabi and more",Erin Niimi Longhurst,"Longhurst, Erin Niimi",,,,0,3.76,Harper Thorsons,Kindle Edition,288,2018,2018,,2021/07/07,"owned-to-read, to-read","owned-to-read (#170), to-read (#467)",to-read,,,,0,0
51031906,Convenience Store Woman,Sayaka Murata,"Murata, Sayaka",Ginny Tapley Takemori,,,4,3.71,Grove Press,Kindle Edition,176,2019,2016,2022/05/14,2021/08/31,libby,libby (#34),read,,,,1,0
596071,Verses from the Center: A Buddhist Vision of the Sublime,Nāgārjuna,"Nāgārjuna, Nāgārjuna",Stephen Batchelor,1573228761,9781573228763,0,3.92,Riverhead Books,Paperback,208,2001,2001,,2022/05/14,"to-read, buddhism","to-read (#466), buddhism (#59)",to-read,,,,0,0
49247283,Attack Surface,Cory Doctorow,"Doctorow, Cory",,1250757533,9781250757531,0,3.99,Tor Books,Hardcover,384,2020,2020,,2020/06/29,"owned-to-read, to-read","owned-to-read (#25), to-read (#465)",to-read,,,,0,0
57110082,Busy Doing Nothing,Rekka Bellum,"Bellum, Rekka",Devine Lu Linvega,,,0,4.35,,Kindle Edition,218,2021,,,2021/02/17,"owned-to-read, to-read","owned-to-read (#3), to-read (#464)",to-read,,,,0,0
99107,"Winnie-the-Pooh (Winnie-the-Pooh, #1)",A.A. Milne,"Milne, A.A.",Ernest H. Shepard,0525467564,9780525467564,5,4.35,Dutton Juvenile,Hardcover,161,2001,1926,2020/07/16,2020/06/07,listened,listened (#5),read,"I've never actually read the Pooh stories before, and I really enjoyed it. I listened to the audio book by Peter Dennis and feel the voices and sound effects/music made it even better.",,,2,0
23846205,"How to Relax (Mindfulness Essentials, #5)",Thich Nhat Hanh,"Hanh, Thich Nhat",Jason DeAntonis,1941529089,9781941529089,0,4.26,Parallax Press,Paperback,120,2015,,,2020/12/07,"to-read, spl, buddhism, owned-to-read","to-read (#134), spl (#11), buddhism (#40), owned-to-read (#213)",to-read,,,,0,0
50997832,How to Connect (Mindfulness Essentials Book 8),Thich Nhat Hanh,"Hanh, Thich Nhat",Jason DeAntonis,,,0,4.29,Parallax Press,Kindle Edition,129,2020,,,2020/12/07,"to-read, spl, buddhism, owned-to-read","to-read (#161), spl (#10), buddhism (#37), owned-to-read (#212)",to-read,,,,0,0
20763766,Information Doesn't Want to Be Free: Laws for the Internet Age,Cory Doctorow,"Doctorow, Cory","Neil Gaiman, Amanda Palmer",1940450284,9781940450285,0,4,McSweeney's,Hardcover,192,2014,2014,,2018/04/20,"to-read, tech","to-read (#1), tech (#13)",to-read,,,,0,0
12054983,"Context: Further Selected Essays on Productivity, Creativity, Parenting, and Politics in the 21st Century",Cory Doctorow,"Doctorow, Cory",,1616960485,9781616960483,0,3.68,Tachyon Publications,Paperback,238,2011,2011,,2018/04/20,"to-read, owned-to-read, tech","to-read (#2), owned-to-read (#66), tech (#12)",to-read,,,,0,0
9507278,The Complete Works of Edgar Allan Poe,Edgar Allan Poe,"Poe, Edgar Allan",,1453744517,9781453744512,0,4.48,CreateSpace,Paperback,236,2010,1846,,2018/04/20,"to-read, owned-to-read, horror","to-read (#5), owned-to-read (#64), horror (#22)",to-read,,,,0,0
35031085,Frankenstein: The 1818 Text,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft",Charlotte Gordon,,,0,3.84,Penguin Classics,Paperback,260,2018,1818,,2018/04/20,"to-read, owned-to-read, horror","to-read (#6), owned-to-read (#69), horror (#21)",to-read,,,,0,0
18154,The Cuckoo's Egg: Tracking a Spy Through the Maze of Computer Espionage,Clifford Stoll,"Stoll, Clifford",,1416507787,9781416507789,0,4.27,Gallery Books,Paperback,399,2005,1989,,2018/04/21,"to-read, hackers","to-read (#11), hackers (#29)",to-read,,,,0,0
9319468,Kingpin: How One Hacker Took Over the Billion-Dollar Cybercrime Underground,Kevin Poulsen,"Poulsen, Kevin",,0307588688,9780307588685,0,3.96,Crown,Hardcover,288,2011,2011,,2018/04/21,"to-read, spl, hackers","to-read (#12), spl (#29), hackers (#28)",to-read,,,,0,0
95734,Anger: Wisdom for Cooling the Flames,Thich Nhat Hanh,"Hanh, Thich Nhat",,1573229377,9781573229371,0,4.05,Riverhead Books,Paperback,227,2002,2001,,2019/10/07,"to-read, owned-to-read, buddhism","to-read (#61), owned-to-read (#46), buddhism (#58)",to-read,,,,0,0
20601080,"Hacker, Hoaxer, Whistleblower, Spy: The Many Faces of Anonymous",Gabriella Coleman,"Coleman, Gabriella",,1781685835,9781781685839,0,3.83,Verso,Hardcover,453,2014,2014,,2019/10/07,"to-read, spl, hackers","to-read (#13), spl (#28), hackers (#27)",to-read,,,,0,0
19186421,The Dark Net: Inside the Digital Underworld,Jamie Bartlett,"Bartlett, Jamie",,0434023159,9780434023158,0,3.65,William Heinemann,Hardcover,320,2014,2014,,2019/10/07,"to-read, spl, hackers","to-read (#14), spl (#27), hackers (#26)",to-read,,,,0,0
41552709,The Uninhabitable Earth: Life After Warming,David Wallace-Wells,"Wallace-Wells, David",,0525576703,9780525576709,0,4.03,Tim Duggan Books,Hardcover,310,2019,2019,,2019/10/07,"to-read, libby, climate","to-read (#15), libby (#17), climate (#4)",to-read,,,,0,0
34217351,The Carp-Faced Boy and Other Tales,Thersa Matsuura,"Matsuura, Thersa",Gene O'Neill,,,0,4.15,Independent Legions Publishing,Kindle Edition,222,2017,,,2019/10/07,"to-read, horror, japan","to-read (#16), horror (#20), japan (#40)",to-read,,,,0,0
22318398,Future Crimes,Marc Goodman,"Goodman, Marc",,0385539002,9780385539005,0,3.93,Doubleday,Hardcover,393,2015,2015,,2019/10/07,"to-read, libby, tech","to-read (#17), libby (#1), tech (#11)",to-read,,,,0,0
44588040,The Age of Surveillance Capitalism,Shoshana Zuboff,"Zuboff, Shoshana",,,,0,4.06,PublicAffairs,Kindle Edition,705,2019,2018,,2019/10/07,"to-read, owned-to-read, tech","to-read (#121), owned-to-read (#45), tech (#10)",to-read,,,,0,0
32820103,Secular Buddhism,Noah Rasheta,"Rasheta, Noah",,1366922735,9781366922731,0,4.35,Blurb,Paperback,114,2021,,,2019/10/07,"to-read, buddhism","to-read (#18), buddhism (#57)",to-read,,,,0,0
25779641,"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",Brad Warner,"Warner, Brad",,1608683885,9781608683888,0,3.94,New World Library,Paperback,328,2016,2016,,2019/10/07,"to-read, scld, buddhism","to-read (#19), scld (#20), buddhism (#56)",to-read,,,,0,0
36530477,Beyond the Self: Conversations between Buddhism and Neuroscience,Matthieu Ricard,"Ricard, Matthieu",Wolf Singer,,,0,4.14,The MIT Press,Kindle Edition,294,2017,,,2019/10/07,"to-read, scld, buddhism","to-read (#20), scld (#19), buddhism (#55)",to-read,,,,0,0
90557,Buddhism without Beliefs: A Contemporary Guide to Awakening,Stephen Batchelor,"Batchelor, Stephen",,1573226564,9781573226561,0,4,Riverhead Books,Paperback,127,1998,1997,,2019/10/07,"to-read, owned-to-read, buddhism","to-read (#21), owned-to-read (#43), buddhism (#54)",to-read,,,,0,0
6957758,Confession of a Buddhist Atheist,Stephen Batchelor,"Batchelor, Stephen",,0385527063,9780385527064,0,3.9,Spiegel & Grau,Hardcover,320,2010,2010,,2019/10/07,"to-read, owned-to-read, buddhism","to-read (#22), owned-to-read (#44), buddhism (#53)",to-read,,,,0,0
31143057,Secular Buddhism: Imagining the Dharma in an Uncertain World,Stephen Batchelor,"Batchelor, Stephen",,0300223234,9780300223231,0,3.94,Yale University Press,Hardcover,285,2017,,,2019/10/07,"to-read, buddhism","to-read (#24), buddhism (#51)",to-read,,,,0,0
44595007,Indistractable: How to Control Your Attention and Choose Your Life,Nir   Eyal,"Eyal, Nir",Julie Li,194883653X,9781948836531,0,3.75,Benbella Books,Hardcover,300,2019,2019,,2019/10/07,"to-read, libby, self","to-read (#25), libby (#16), self (#39)",to-read,,,,0,0
3154342,The Pocket Pema Chodron,Pema Chödrön,"Chödrön, Pema",,1590306511,9781590306512,0,4.3,Shambhala,Paperback,176,2008,2008,,2019/10/14,"to-read, buddhism","to-read (#33), buddhism (#50)",to-read,,,,0,0
23130612,Watch Dogs: The DedSec Revenge,Innovate Media,"Media, Innovate",,,,0,3.43,Innovate Media,Kindle Edition,92,2014,2014,,2019/11/03,"to-read, hackers","to-read (#40), hackers (#25)",to-read,,,,0,0
27036528,Ego Is the Enemy,Ryan Holiday,"Holiday, Ryan",,1591847818,9781591847816,0,4.14,Portfolio,Hardcover,226,2016,2016,,2019/11/20,"to-read, owned-to-read, self","to-read (#79), owned-to-read (#35), self (#38)",to-read,,,,0,0
18668059,The Obstacle Is the Way: The Timeless Art of Turning Trials into Triumph,Ryan Holiday,"Holiday, Ryan",,1591846358,9781591846352,0,4.15,Portfolio,Hardcover,201,2014,2014,,2019/11/20,"to-read, owned-to-read, self","to-read (#42), owned-to-read (#33), self (#37)",to-read,,,,0,0
46062159,"The Book of Ichigo Ichie: The Art of Making the Most of Every Moment, the Japanese Way",Hector Garcia Puigcerver,"Puigcerver, Hector Garcia","Héctor García, Francesc Miralles",0143134493,9780143134497,0,3.91,Penguin Life,Hardcover,208,2019,2018,,2019/12/03,"to-read, spl, japan, self","to-read (#43), spl (#24), japan (#39), self (#36)",to-read,,,,0,0
2207593,God in a Cup: The Obsessive Quest for the Perfect Coffee,Michaele Weissman,"Weissman, Michaele",,0470173580,9780470173589,0,3.84,Houghton Mifflin Harcourt,Hardcover,288,2008,2008,,2019/12/04,"to-read, owned-to-read, coffee","to-read (#43), owned-to-read (#32), coffee (#1)",to-read,,,,0,0
22571572,Letters from a Stoic: Epistulae Morales Ad Lucilium,Seneca,"Seneca, Seneca",Robin Campbell,0141395850,9780141395852,0,4.35,Penguin Classics,Hardcover,309,2014,65,,2019/12/12,"to-read, owned-to-read, philosophy","to-read (#44), owned-to-read (#60), philosophy (#45)",to-read,,,,0,0
27881620,The Teenage Brain,E. Frances Jensen,"Jensen, E. Frances",,000744835X,,0,3.78,Harper Thorsons,Paperback,384,2015,,,2019/12/17,"to-read, spl, parenting","to-read (#45), spl (#23), parenting (#10)",to-read,,,,0,0
31201,Thoughts of a Philosophical Fighter Pilot,Jim Stockdale,"Stockdale, Jim",,0817993916,9780817993917,0,4.12,Hoover Institution Press,Hardcover,241,1995,1995,,2019/12/18,"to-read, philosophy","to-read (#46), philosophy (#44)",to-read,,,,0,0
29496453,The Book of Joy: Lasting Happiness in a Changing World,Dalai Lama XIV,"XIV, Dalai Lama","Desmond Tutu, Douglas Carlton Abrams",0399185046,9780399185045,0,4.37,Avery,Hardcover,354,2016,2016,,2019/12/24,"to-read, libby, buddhism","to-read (#48), libby (#14), buddhism (#49)",to-read,,,,0,0
36039846,Pops: Fatherhood in Pieces,Michael Chabon,"Chabon, Michael",,0062834622,9780062834621,0,3.72,Harper,Hardcover,144,2018,2018,,2019/12/24,"to-read, spl, parenting","to-read (#49), spl (#21), parenting (#9)",to-read,,,,0,0
67896,Tao Te Ching,Lao Tzu,"Tzu, Lao","Jacob Needleman, Brian Browne Walker, Jane English, James Legge, Toinette Lippe, Vladimir Antonov, Claudio Lamparelli, Gia-Fu Feng, Mikhail Nikolenko",0679724346,9780679724346,0,4.29,Vintage,Paperback,160,1989,,,2020/01/13,"to-read, owned-to-read, philosophy","to-read (#52), owned-to-read (#59), philosophy (#43)",to-read,,,,0,0
41795733,Range: Why Generalists Triumph in a Specialized World,David   Epstein,"Epstein, David",,0735214484,9780735214484,0,4.14,Riverhead Books,Hardcover,352,2019,2019,,2020/01/25,"to-read, libby, self","to-read (#53), libby (#11), self (#35)",to-read,,,,0,0
48855,The Diary of a Young Girl,Anne Frank,"Frank, Anne","Eleanor Roosevelt, Susan Massotty, Γιάννης Θωμόπουλος, Barbara Mooyaart-Doubleday, Otto H. Frank, Mirjam Pressler",,,0,4.18,Bantam,Mass Market Paperback,283,1993,1947,,2020/02/08,"to-read, owned-to-read, philosophy","to-read (#54), owned-to-read (#30), philosophy (#42)",to-read,,,,0,0
415634,Plutarch's Lives: Volume I,Plutarch,"Plutarch, Plutarch","John Dryden, Arthur Hugh Clough, James Atlas",0375756760,9780375756764,0,4.1,Modern Library,Paperback,766,2001,100,,2020/02/11,"to-read, owned-to-read, philosophy","to-read (#57), owned-to-read (#58), philosophy (#41)",to-read,,,,0,0
279456,Plutarch's Lives: Volume II,Plutarch,"Plutarch, Plutarch","John Dryden, Arthur Hugh Clough, James Atlas",0375756779,9780375756771,0,4.18,Modern Library,Paperback,706,2001,100,,2020/02/11,"to-read, owned-to-read, philosophy","to-read (#58), owned-to-read (#57), philosophy (#40)",to-read,,,,0,0
6259977,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,"Gladwell, Malcolm",,,,0,3.96,Back Bay Books,Kindle Edition,482,2007,2005,,2020/02/16,"to-read, libby, self","to-read (#63), libby (#12), self (#34)",to-read,,,,0,0
18940840,A Selection from the Discourses of Epictetus with the Encheiridion,Epictetus,"Epictetus, Epictetus",,,,0,4.13,,Kindle Edition,136,2012,125,,2020/02/23,"to-read, owned-to-read, philosophy","to-read (#64), owned-to-read (#28), philosophy (#39)",to-read,,,,0,0
52036,Siddhartha,Hermann Hesse,"Hesse, Hermann","Hilda Rosner, Zigmantas Ardickas",,,0,4.05,Bantam Books,Mass Market Paperback,152,1981,1922,,2020/02/23,"to-read, libby, buddhism","to-read (#65), libby (#22), buddhism (#48)",to-read,,,,0,0
71730,Nonviolent Communication: A Language of Life,Marshall B. Rosenberg,"Rosenberg, Marshall B.",Arun Gandhi,1892005034,9781892005038,0,4.34,Puddledancer Press,Paperback,220,2003,1999,,2020/03/13,"to-read, libby, self","to-read (#68), libby (#10), self (#33)",to-read,,,,0,0
92307,Being and Time,Martin Heidegger,"Heidegger, Martin",,0060638508,9780060638504,0,4.04,Harper & Row (NYC/Evanston),Hardcover,589,1962,1927,,2020/03/29,"to-read, spl, philosophy","to-read (#69), spl (#18), philosophy (#38)",to-read,,,,0,0
21977717,The Greatest Empire: A Life of Seneca,Emily Wilson,"Wilson, Emily",,0199926646,9780199926640,0,3.88,Oxford University Press,Hardcover,272,2014,2014,,2020/04/05,"to-read, philosophy","to-read (#70), philosophy (#37)",to-read,,,,0,0
39204065,How to Be Free: An Ancient Guide to the Stoic Life,Epictetus,"Epictetus, Epictetus",A.A. Long,0691177716,9780691177717,0,4.13,Princeton University Press,Hardcover,173,2018,2018,,2020/04/05,"to-read, scld, libby, philosophy","to-read (#71), scld (#16), libby (#48), philosophy (#36)",to-read,,,,0,0
26064946,The Moral Sayings of Publius Syrus (Illustrated),Publilius Syrus,"Syrus, Publilius",Darius Lyman,,,0,3.97,,Kindle Edition,86,2015,150,,2020/04/05,"to-read, philosophy","to-read (#72), philosophy (#35)",to-read,,,,0,0
34819301,On the Tranquility of the Mind,Seneca,"Seneca, Seneca",,,,0,4.1,Time Honored Classics,Kindle Edition,33,2017,60,,2020/04/07,"to-read, owned-to-read, philosophy","to-read (#73), owned-to-read (#68), philosophy (#34)",to-read,,,,0,0
3054673,Painting as a Pastime,Winston S. Churchill,"Churchill, Winston S.",Mary Soames,1929154119,9781929154111,0,4.35,Levenger Press,Hardcover,49,2002,1948,,2020/04/07,"to-read, art","to-read (#74), art (#5)",to-read,,,,0,0
97412,On the Shortness of Life,Seneca,"Seneca, Seneca",Charles Desmond Nuttall Costa,0143036327,9780143036326,0,4.19,Penguin Books,Paperback,106,2005,49,,2020/04/12,"to-read, owned-to-read, philosophy","to-read (#76), owned-to-read (#67), philosophy (#33)",to-read,,,,0,0
24618,"The Art of Living: The Classical Manual on Virtue, Happiness and Effectiveness",Epictetus,"Epictetus, Epictetus",Sharon Lebell,006251346X,9780062513465,0,4.24,HarperOne,Paperback,128,2004,125,,2020/04/12,"to-read, owned-to-read, philosophy","to-read (#77), owned-to-read (#166), philosophy (#32)",to-read,,,,0,0
91540,Kwaidan: Stories and Studies of Strange Things,Lafcadio Hearn,"Hearn, Lafcadio",,0804836620,9780804836623,0,3.88,Tuttle Publishing,Paperback,256,2005,1904,,2020/05/01,"to-read, folklore, japan","to-read (#78), folklore (#5), japan (#38)",to-read,,,,0,0
3220454,Zen Koans,Gyomay M. Kubose,"Kubose, Gyomay M.",Ryozo Ogura,0809290650,9780809290659,0,3.97,Contemporary Books,Paperback,274,1973,1973,,2020/05/16,"to-read, buddhism","to-read (#80), buddhism (#47)",to-read,,,,0,0
762476,Kokoro,Natsume Sōseki,"Sōseki, Natsume",Edwin McClellan,0809260956,9780895267153,0,4.05,Gateway Editions,Paperback,248,1996,1914,,2020/05/24,"to-read, japan","to-read (#81), japan (#37)",to-read,,,,0,0
21921382,The Book of Yokai: Mysterious Creatures of Japanese Folklore,Michael Dylan Foster,"Foster, Michael Dylan",Shinonome Kijin,0520271025,9780520271029,0,4.02,University of California Press,Paperback,336,2015,2014,,2020/06/06,"to-read, folklore, japan","to-read (#82), folklore (#4), japan (#36)",to-read,,,,0,0
45997148,The Tao of Pooh,Benjamin Hoff,"Hoff, Benjamin",Ernest H. Shepard,,,0,4,,Kindle Edition,173,2019,1982,,2020/06/07,"to-read, libby, scld, philosophy","to-read (#83), libby (#15), scld (#15), philosophy (#31)",to-read,,,,0,0
41802816,"How to Be an Inclusive Leader: Creating Trust, Cooperation, and Community Across Differences",Jennifer     Brown,"Brown, Jennifer",,1523085177,9781523085170,0,3.83,Berrett-Koehler Publishers,Hardcover,192,2019,2019,,2020/06/13,"to-read, leadership","to-read (#84), leadership (#8)",to-read,,,,0,0
13528420,"We Are Anonymous: Inside the Hacker World of LulzSec, Anonymous, and the Global Cyber Insurgency",Parmy Olson,"Olson, Parmy",,0316213543,9780316213547,0,3.96,"Little, Brown and Company",Hardcover,512,2012,2012,,2020/06/23,"to-read, listened, owned-to-read, hackers","to-read (#86), listened (#16), owned-to-read (#211), hackers (#24)",to-read,,,,0,0
89369,The Te of Piglet,Benjamin Hoff,"Hoff, Benjamin",,1405204273,9781405204279,0,3.77,Egmont Childrens Books,Paperback,257,2003,1992,,2020/06/25,"to-read, philosophy","to-read (#87), philosophy (#30)",to-read,,,,0,0
867247,A Book of Five Rings: The Classic Guide to Strategy,Miyamoto Musashi,"Musashi, Miyamoto","Victor Harris, Lew Hartman",0517415283,9780517415283,0,4.01,Gramercy Books,Hardcover,192,1988,1645,,2020/06/25,"to-read, scld, japan, philosophy","to-read (#88), scld (#14), japan (#35), philosophy (#29)",to-read,,,,0,0
18813645,The Gift of Failure: How the Best Parents Learn to Let Go So Their Children Can Succeed,Jessica Lahey,"Lahey, Jessica",,0062299239,9780062299239,0,4.13,Harper,Hardcover,243,2015,2014,,2020/06/27,"to-read, scld, parenting","to-read (#89), scld (#13), parenting (#8)",to-read,,,,0,0
195762,The Essential Epicurus,Epicurus,"Epicurus, Epicurus",Eugene O'Connor,0879758104,9780879758103,0,3.93,Prometheus Books,Paperback,101,1993,-270,,2020/06/27,"to-read, philosophy","to-read (#90), philosophy (#28)",to-read,,,,0,0
1221559,Letters from a Self-Made Merchant to His Son,George Horace Lorimer,"Lorimer, George Horace",,0766161803,9780766161801,0,4.08,Kessinger Publishing,Paperback,364,2003,1902,,2020/06/27,"to-read, owned-to-read, philosophy","to-read (#91), owned-to-read (#26), philosophy (#27)",to-read,,,,0,0
18509663,Spam Nation: The Inside Story of Organized Cybercrime — from Global Epidemic to Your Front Door,Brian Krebs,"Krebs, Brian",,1402295618,9781402295614,0,3.74,Sourcebooks,Hardcover,256,2014,2014,,2020/06/29,"to-read, libby, hackers","to-read (#92), libby (#9), hackers (#23)",to-read,,,,0,0
4069,Man's Search for Meaning,Viktor E. Frankl,"Frankl, Viktor E.","Harold S. Kushner, William J. Winslade, Isle Lasch",080701429X,9780807014295,0,4.37,Beacon Press,Paperback,165,2006,1946,,2020/07/05,"to-read, libby, philosophy","to-read (#93), libby (#8), philosophy (#26)",to-read,,,,0,0
